Algoritmo,Tipo de Vetor,Tamanho,Tempo (ns)
Radix Sort,Aleatorio,10000,1718700
Radix Sort,Aleatorio,10000,1734600
Radix Sort,Aleatorio,10000,1743100
Radix Sort,Aleatorio,10000,1720300
Radix Sort,Aleatorio,10000,1722000
Radix Sort,Aleatorio,10000,1707000
Radix Sort,Aleatorio,10000,1615900
Bucket Sort,Aleatorio,10000,2879200
Bucket Sort,Aleatorio,10000,1777200
Bucket Sort,Aleatorio,10000,1891100
Bucket Sort,Aleatorio,10000,1684100
Bucket Sort,Aleatorio,10000,1373400
Bucket Sort,Aleatorio,10000,1325700
Bucket Sort,Aleatorio,10000,1292100
Bucket Sort,Aleatorio,10000,1520200
Bucket Sort,Aleatorio,10000,1232800
Bucket Sort,Aleatorio,10000,954600
Bucket Sort,Aleatorio,10000,901800
Bucket Sort,Aleatorio,10000,1038600
Bucket Sort,Aleatorio,10000,1023900
Bucket Sort,Aleatorio,10000,906900
Bucket Sort,Aleatorio,10000,1018600
Bucket Sort,Aleatorio,10000,1141400
Bucket Sort,Aleatorio,10000,1545000
Bucket Sort,Aleatorio,10000,1262600
Bucket Sort,Aleatorio,10000,1038500
Bucket Sort,Aleatorio,10000,951500
Bucket Sort,Aleatorio,10000,954800
Bucket Sort,Aleatorio,10000,1099800
Bucket Sort,Aleatorio,10000,922100
Bucket Sort,Aleatorio,10000,1177400
Bucket Sort,Aleatorio,10000,957600
Bucket Sort,Aleatorio,10000,890100
Bucket Sort,Aleatorio,10000,804200
Bucket Sort,Aleatorio,10000,716500
Bucket Sort,Aleatorio,10000,754600
Bucket Sort,Aleatorio,10000,726600
Bubble Sort,Aleatorio,100000,38092141500
Bubble Sort,Aleatorio,100000,37879813100
Bubble Sort,Aleatorio,100000,37817441700
Bubble Sort,Aleatorio,100000,38209897700
Bubble Sort,Aleatorio,100000,37976161400
Bubble Sort,Aleatorio,100000,36251674800
Bubble Sort,Aleatorio,100000,36274354900
Bubble Sort,Aleatorio,100000,36188319100
Bubble Sort,Aleatorio,100000,36715606800
Bubble Sort,Aleatorio,100000,36085824200
Bubble Sort,Aleatorio,100000,36076724300
Bubble Sort,Aleatorio,100000,36182653300
Bubble Sort,Aleatorio,100000,36111342000
Bubble Sort,Aleatorio,100000,36521606500
Bubble Sort,Aleatorio,100000,36107425000
Bubble Sort,Aleatorio,100000,36331799400
Bubble Sort,Aleatorio,100000,36662267400
Bubble Sort,Aleatorio,100000,36288599300
Bubble Sort,Aleatorio,100000,36285969000
Bubble Sort,Aleatorio,100000,36929848600
Bubble Sort,Aleatorio,100000,36846417600
Bubble Sort,Aleatorio,100000,36083934400
Bubble Sort,Aleatorio,100000,36154053100
Bubble Sort,Aleatorio,100000,36708456400
Bubble Sort,Aleatorio,100000,36419676800
Bubble Sort,Aleatorio,100000,36099843400
Bubble Sort,Aleatorio,100000,36591292100
Bubble Sort,Aleatorio,100000,36396976400
Bubble Sort,Aleatorio,100000,36468798600
Bubble Sort,Aleatorio,100000,36331852900
Insertion Sort,Aleatorio,100000,9720150200
Insertion Sort,Aleatorio,100000,9764968700
Insertion Sort,Aleatorio,100000,9730566100
Insertion Sort,Aleatorio,100000,9746803500
Insertion Sort,Aleatorio,100000,9815360000
Insertion Sort,Aleatorio,100000,9804240500
Insertion Sort,Aleatorio,100000,9761746100
Insertion Sort,Aleatorio,100000,9704464400
Insertion Sort,Aleatorio,100000,9791760700
Insertion Sort,Aleatorio,100000,9875241300
Insertion Sort,Aleatorio,100000,9847556800
Insertion Sort,Aleatorio,100000,9909196700
Insertion Sort,Aleatorio,100000,9938982600
Insertion Sort,Aleatorio,100000,9816344700
Insertion Sort,Aleatorio,100000,9809808000
Insertion Sort,Aleatorio,100000,9782382100
Insertion Sort,Aleatorio,100000,9881116300
Insertion Sort,Aleatorio,100000,9784407700
Insertion Sort,Aleatorio,100000,9903492500
Insertion Sort,Aleatorio,100000,9926268200
Insertion Sort,Aleatorio,100000,9725127800
Insertion Sort,Aleatorio,100000,9828639700
Insertion Sort,Aleatorio,100000,9878487900
Insertion Sort,Aleatorio,100000,9781240900
Insertion Sort,Aleatorio,100000,9679080700
Insertion Sort,Aleatorio,100000,9700303900
Insertion Sort,Aleatorio,100000,9751096600
Insertion Sort,Aleatorio,100000,9859976500
Insertion Sort,Aleatorio,100000,9886226900
Insertion Sort,Aleatorio,100000,9933370500
Selection Sort,Aleatorio,100000,16980814900
Selection Sort,Aleatorio,100000,17004584300
Selection Sort,Aleatorio,100000,17022194400
Selection Sort,Aleatorio,100000,17017885400
Selection Sort,Aleatorio,100000,17061353600
Selection Sort,Aleatorio,100000,17002901700
Selection Sort,Aleatorio,100000,17054330800
Selection Sort,Aleatorio,100000,17023815700
Selection Sort,Aleatorio,100000,17024582400
Selection Sort,Aleatorio,100000,17056022700
Selection Sort,Aleatorio,100000,17010562600
Selection Sort,Aleatorio,100000,17023526300
Selection Sort,Aleatorio,100000,17047292600
Selection Sort,Aleatorio,100000,17031126100
Selection Sort,Aleatorio,100000,16955009900
Selection Sort,Aleatorio,100000,17034460100
Selection Sort,Aleatorio,100000,17024254200
Selection Sort,Aleatorio,100000,17022730600
Selection Sort,Aleatorio,100000,16951517300
Selection Sort,Aleatorio,100000,16952608000
Selection Sort,Aleatorio,100000,16951815100
Selection Sort,Aleatorio,100000,16965206600
Selection Sort,Aleatorio,100000,16933560000
Selection Sort,Aleatorio,100000,16952025200
Selection Sort,Aleatorio,100000,16939214500
Selection Sort,Aleatorio,100000,16937854200
Selection Sort,Aleatorio,100000,16929724100
Selection Sort,Aleatorio,100000,16956882800
Selection Sort,Aleatorio,100000,16938550300
Selection Sort,Aleatorio,100000,16928980600
Shell Sort,Aleatorio,100000,24844600
Shell Sort,Aleatorio,100000,24834400
Shell Sort,Aleatorio,100000,24846600
Shell Sort,Aleatorio,100000,24893100
Shell Sort,Aleatorio,100000,25157400
Shell Sort,Aleatorio,100000,25014800
Shell Sort,Aleatorio,100000,24865900
Shell Sort,Aleatorio,100000,25018400
Shell Sort,Aleatorio,100000,25153200
Shell Sort,Aleatorio,100000,25502600
Shell Sort,Aleatorio,100000,25017600
Shell Sort,Aleatorio,100000,24989900
Shell Sort,Aleatorio,100000,24899600
Shell Sort,Aleatorio,100000,25178800
Shell Sort,Aleatorio,100000,24776400
Shell Sort,Aleatorio,100000,25071600
Shell Sort,Aleatorio,100000,24998100
Shell Sort,Aleatorio,100000,25071700
Shell Sort,Aleatorio,100000,24902300
Shell Sort,Aleatorio,100000,24848600
Shell Sort,Aleatorio,100000,25369600
Shell Sort,Aleatorio,100000,24945500
Shell Sort,Aleatorio,100000,24713600
Shell Sort,Aleatorio,100000,24712900
Shell Sort,Aleatorio,100000,24648800
Shell Sort,Aleatorio,100000,24831500
Shell Sort,Aleatorio,100000,24817500
Shell Sort,Aleatorio,100000,24965200
Shell Sort,Aleatorio,100000,24790500
Shell Sort,Aleatorio,100000,24910000
Heap Sort,Aleatorio,100000,20706400
Heap Sort,Aleatorio,100000,21530900
Heap Sort,Aleatorio,100000,21397400
Heap Sort,Aleatorio,100000,21048300
Heap Sort,Aleatorio,100000,21680100
Heap Sort,Aleatorio,100000,21676500
Heap Sort,Aleatorio,100000,21093200
Heap Sort,Aleatorio,100000,20939000
Heap Sort,Aleatorio,100000,21060300
Heap Sort,Aleatorio,100000,21229100
Heap Sort,Aleatorio,100000,21392500
Heap Sort,Aleatorio,100000,21656000
Heap Sort,Aleatorio,100000,21677400
Heap Sort,Aleatorio,100000,21713400
Heap Sort,Aleatorio,100000,21087100
Heap Sort,Aleatorio,100000,21680500
Heap Sort,Aleatorio,100000,21218700
Heap Sort,Aleatorio,100000,21031800
Heap Sort,Aleatorio,100000,21182100
Heap Sort,Aleatorio,100000,21069200
Heap Sort,Aleatorio,100000,20981200
Heap Sort,Aleatorio,100000,20943400
Heap Sort,Aleatorio,100000,21074900
Heap Sort,Aleatorio,100000,21590500
Heap Sort,Aleatorio,100000,21629000
Heap Sort,Aleatorio,100000,20996700
Heap Sort,Aleatorio,100000,20921700
Heap Sort,Aleatorio,100000,27062400
Heap Sort,Aleatorio,100000,27473700
Heap Sort,Aleatorio,100000,23543100
Merge Sort,Aleatorio,100000,21570000
Merge Sort,Aleatorio,100000,19984800
Merge Sort,Aleatorio,100000,19487500
Merge Sort,Aleatorio,100000,19763900
Merge Sort,Aleatorio,100000,20246900
Merge Sort,Aleatorio,100000,20033000
Merge Sort,Aleatorio,100000,19986700
Merge Sort,Aleatorio,100000,19778200
Merge Sort,Aleatorio,100000,20326000
Merge Sort,Aleatorio,100000,19785600
Merge Sort,Aleatorio,100000,19839100
Merge Sort,Aleatorio,100000,20083100
Merge Sort,Aleatorio,100000,19679100
Merge Sort,Aleatorio,100000,19583900
Merge Sort,Aleatorio,100000,19588400
Merge Sort,Aleatorio,100000,19914400
Merge Sort,Aleatorio,100000,19731700
Merge Sort,Aleatorio,100000,19438400
Merge Sort,Aleatorio,100000,23175300
Merge Sort,Aleatorio,100000,17623200
Merge Sort,Aleatorio,100000,17608300
Merge Sort,Aleatorio,100000,17606400
Merge Sort,Aleatorio,100000,17757000
Merge Sort,Aleatorio,100000,18088400
Merge Sort,Aleatorio,100000,17767300
Merge Sort,Aleatorio,100000,17579200
Merge Sort,Aleatorio,100000,17602800
Merge Sort,Aleatorio,100000,17729200
Merge Sort,Aleatorio,100000,17491100
Merge Sort,Aleatorio,100000,17309900
Quick Sort,Aleatorio,100000,12875400
Quick Sort,Aleatorio,100000,12809700
Quick Sort,Aleatorio,100000,12817300
Quick Sort,Aleatorio,100000,12899000
Quick Sort,Aleatorio,100000,12853400
Quick Sort,Aleatorio,100000,12878300
Quick Sort,Aleatorio,100000,12896300
Quick Sort,Aleatorio,100000,12873700
Quick Sort,Aleatorio,100000,12854000
Quick Sort,Aleatorio,100000,12879300
Quick Sort,Aleatorio,100000,12883700
Quick Sort,Aleatorio,100000,12902600
Quick Sort,Aleatorio,100000,12870900
Quick Sort,Aleatorio,100000,12885100
Quick Sort,Aleatorio,100000,12862500
Quick Sort,Aleatorio,100000,12864400
Quick Sort,Aleatorio,100000,12913700
Quick Sort,Aleatorio,100000,12915500
Quick Sort,Aleatorio,100000,12866100
Quick Sort,Aleatorio,100000,12877100
Quick Sort,Aleatorio,100000,12938400
Quick Sort,Aleatorio,100000,12868000
Quick Sort,Aleatorio,100000,12907000
Quick Sort,Aleatorio,100000,12882300
Quick Sort,Aleatorio,100000,12797300
Quick Sort,Aleatorio,100000,12833600
Quick Sort,Aleatorio,100000,12943200
Quick Sort,Aleatorio,100000,12912400
Quick Sort,Aleatorio,100000,13032400
Quick Sort,Aleatorio,100000,12834300
Counting Sort,Aleatorio,100000,3409400
Counting Sort,Aleatorio,100000,3454300
Counting Sort,Aleatorio,100000,3276000
Counting Sort,Aleatorio,100000,3231800
Counting Sort,Aleatorio,100000,3261100
Counting Sort,Aleatorio,100000,3420400
Counting Sort,Aleatorio,100000,3335000
Counting Sort,Aleatorio,100000,3443800
Counting Sort,Aleatorio,100000,3604400
Counting Sort,Aleatorio,100000,2267300
Counting Sort,Aleatorio,100000,1562000
Counting Sort,Aleatorio,100000,1577000
Counting Sort,Aleatorio,100000,1675200
Counting Sort,Aleatorio,100000,1536600
Counting Sort,Aleatorio,100000,1566400
Counting Sort,Aleatorio,100000,1565300
Counting Sort,Aleatorio,100000,1566000
Counting Sort,Aleatorio,100000,1586800
Counting Sort,Aleatorio,100000,1608100
Counting Sort,Aleatorio,100000,1589500
Counting Sort,Aleatorio,100000,1587200
Counting Sort,Aleatorio,100000,1657200
Counting Sort,Aleatorio,100000,1644600
Counting Sort,Aleatorio,100000,1579400
Counting Sort,Aleatorio,100000,1589400
Counting Sort,Aleatorio,100000,1592300
Counting Sort,Aleatorio,100000,1582100
Counting Sort,Aleatorio,100000,1604300
Counting Sort,Aleatorio,100000,1611500
Counting Sort,Aleatorio,100000,1589900
Radix Sort,Aleatorio,100000,6035600
Radix Sort,Aleatorio,100000,5859500
Radix Sort,Aleatorio,100000,5877300
Radix Sort,Aleatorio,100000,5601700
Radix Sort,Aleatorio,100000,5635600
Radix Sort,Aleatorio,100000,5667900
Radix Sort,Aleatorio,100000,5646900
Radix Sort,Aleatorio,100000,5703100
Radix Sort,Aleatorio,100000,5972100
Radix Sort,Aleatorio,100000,5650000
Radix Sort,Aleatorio,100000,5693600
Radix Sort,Aleatorio,100000,5601400
Radix Sort,Aleatorio,100000,9157600
Radix Sort,Aleatorio,100000,5822700
Radix Sort,Aleatorio,100000,5707900
Radix Sort,Aleatorio,100000,5702700
Radix Sort,Aleatorio,100000,5762500
Radix Sort,Aleatorio,100000,5708500
Radix Sort,Aleatorio,100000,5669900
Radix Sort,Aleatorio,100000,5699800
Radix Sort,Aleatorio,100000,5625200
Radix Sort,Aleatorio,100000,5659700
Radix Sort,Aleatorio,100000,5617700
Radix Sort,Aleatorio,100000,5655700
Radix Sort,Aleatorio,100000,5647800
Radix Sort,Aleatorio,100000,5642600
Radix Sort,Aleatorio,100000,5693200
Radix Sort,Aleatorio,100000,5633300
Radix Sort,Aleatorio,100000,5629500
Radix Sort,Aleatorio,100000,5726000
Bucket Sort,Aleatorio,100000,5310000
Bucket Sort,Aleatorio,100000,5290700
Bucket Sort,Aleatorio,100000,5203300
Bucket Sort,Aleatorio,100000,4642100
Bucket Sort,Aleatorio,100000,4556000
Bucket Sort,Aleatorio,100000,4725300
Bucket Sort,Aleatorio,100000,4558400
Bucket Sort,Aleatorio,100000,4579700
Bucket Sort,Aleatorio,100000,4641900
Bucket Sort,Aleatorio,100000,4632400
Bucket Sort,Aleatorio,100000,4860700
Bucket Sort,Aleatorio,100000,4666700
Bucket Sort,Aleatorio,100000,4583600
Bucket Sort,Aleatorio,100000,4580700
Bucket Sort,Aleatorio,100000,4563100
Bucket Sort,Aleatorio,100000,4618800
Bucket Sort,Aleatorio,100000,4549600
Bucket Sort,Aleatorio,100000,4567500
Bucket Sort,Aleatorio,100000,4627700
Bucket Sort,Aleatorio,100000,4671600
Bucket Sort,Aleatorio,100000,4581500
Bucket Sort,Aleatorio,100000,10775700
Bucket Sort,Aleatorio,100000,4601200
Bucket Sort,Aleatorio,100000,4615200
Bucket Sort,Aleatorio,100000,4669400
Bucket Sort,Aleatorio,100000,4589100
Bucket Sort,Aleatorio,100000,4609200
Bucket Sort,Aleatorio,100000,4852000
Bucket Sort,Aleatorio,100000,4622700
Bucket Sort,Aleatorio,100000,4579900
Bubble Sort,Aleatorio,1000000,11196204002900
Insertion Sort,Aleatorio,1000000,7081789461500
Selection Sort,Aleatorio,1000000,4083240006200
Shell Sort,Aleatorio,1000000,1454318300
Heap Sort,Aleatorio,1000000,862440600
Merge Sort,Aleatorio,1000000,426682900
Quick Sort,Aleatorio,1000000,357066300
Counting Sort,Aleatorio,1000000,89014800
Radix Sort,Aleatorio,1000000,98731000
Bucket Sort,Aleatorio,1000000,179302500
