Algoritmo,Tipo de Vetor,Tamanho,Tempo (ns)
Insertion Sort,Crescente,1000,65900
Insertion Sort,Decrescente,1000,1967000
Insertion Sort,Aleatorio,1000,997700
Insertion Sort,Repetido,1000,715400
Insertion Sort,Crescente,1000,67300
Insertion Sort,Decrescente,1000,1596600
Insertion Sort,Aleatorio,1000,1090800
Insertion Sort,Repetido,1000,714100
Insertion Sort,Crescente,1000,63500
Insertion Sort,Decrescente,1000,1596600
Insertion Sort,Aleatorio,1000,824400
Insertion Sort,Repetido,1000,644500
Insertion Sort,Crescente,1000,7700
Insertion Sort,Decrescente,1000,1091900
Insertion Sort,Aleatorio,1000,525100
Insertion Sort,Repetido,1000,401000
Insertion Sort,Crescente,1000,4300
Insertion Sort,Decrescente,1000,1096500
Insertion Sort,Aleatorio,1000,705000
Insertion Sort,Repetido,1000,565700
Insertion Sort,Crescente,1000,7500
Insertion Sort,Decrescente,1000,1465300
Insertion Sort,Aleatorio,1000,763000
Insertion Sort,Repetido,1000,569500
Insertion Sort,Crescente,1000,5600
Insertion Sort,Decrescente,1000,1568700
Insertion Sort,Aleatorio,1000,699800
Insertion Sort,Repetido,1000,600600
Insertion Sort,Crescente,1000,6100
Insertion Sort,Decrescente,1000,1550000
Insertion Sort,Aleatorio,1000,748300
Insertion Sort,Repetido,1000,576500
Insertion Sort,Crescente,1000,6200
Insertion Sort,Decrescente,1000,1586500
Insertion Sort,Aleatorio,1000,836700
Insertion Sort,Repetido,1000,616000
Insertion Sort,Crescente,1000,5100
Insertion Sort,Decrescente,1000,1102900
Insertion Sort,Aleatorio,1000,744100
Insertion Sort,Repetido,1000,594100
Insertion Sort,Crescente,1000,5600
Insertion Sort,Decrescente,1000,1551700
Insertion Sort,Aleatorio,1000,641800
Insertion Sort,Repetido,1000,424500
Insertion Sort,Crescente,1000,5200
Insertion Sort,Decrescente,1000,1108700
Insertion Sort,Aleatorio,1000,529400
Insertion Sort,Repetido,1000,401000
Insertion Sort,Crescente,1000,4100
Insertion Sort,Decrescente,1000,1116700
Insertion Sort,Aleatorio,1000,524900
Insertion Sort,Repetido,1000,400400
Insertion Sort,Crescente,1000,3800
Insertion Sort,Decrescente,1000,1080800
Insertion Sort,Aleatorio,1000,555100
Insertion Sort,Repetido,1000,400300
Insertion Sort,Crescente,1000,3900
Insertion Sort,Decrescente,1000,1099100
Insertion Sort,Aleatorio,1000,524500
Insertion Sort,Repetido,1000,407700
Insertion Sort,Crescente,1000,4300
Insertion Sort,Decrescente,1000,1122300
Insertion Sort,Aleatorio,1000,533600
Insertion Sort,Repetido,1000,400300
Insertion Sort,Crescente,1000,5000
Insertion Sort,Decrescente,1000,1469500
Insertion Sort,Aleatorio,1000,856000
Insertion Sort,Repetido,1000,675500
Insertion Sort,Crescente,1000,6800
Insertion Sort,Decrescente,1000,1643600
Insertion Sort,Aleatorio,1000,570200
Insertion Sort,Repetido,1000,562200
Insertion Sort,Crescente,1000,6000
Insertion Sort,Decrescente,1000,1563400
Insertion Sort,Aleatorio,1000,816100
Insertion Sort,Repetido,1000,639100
Insertion Sort,Crescente,1000,6300
Insertion Sort,Decrescente,1000,1718800
Insertion Sort,Aleatorio,1000,688600
Insertion Sort,Repetido,1000,403700
Insertion Sort,Crescente,1000,4500
Insertion Sort,Decrescente,1000,1107000
Insertion Sort,Aleatorio,1000,546900
Insertion Sort,Repetido,1000,400700
Insertion Sort,Crescente,1000,4000
Insertion Sort,Decrescente,1000,1084700
Insertion Sort,Aleatorio,1000,537800
Insertion Sort,Repetido,1000,402700
Insertion Sort,Crescente,1000,3800
Insertion Sort,Decrescente,1000,1089500
Insertion Sort,Aleatorio,1000,526700
Insertion Sort,Repetido,1000,447800
Insertion Sort,Crescente,1000,4500
Insertion Sort,Decrescente,1000,1130900
Insertion Sort,Aleatorio,1000,528200
Insertion Sort,Repetido,1000,404900
Insertion Sort,Crescente,1000,5000
Insertion Sort,Decrescente,1000,1121600
Insertion Sort,Aleatorio,1000,528100
Insertion Sort,Repetido,1000,404100
Insertion Sort,Crescente,1000,4600
Insertion Sort,Decrescente,1000,1241200
Insertion Sort,Aleatorio,1000,525500
Insertion Sort,Repetido,1000,482100
Insertion Sort,Crescente,1000,4800
Insertion Sort,Decrescente,1000,1244400
Insertion Sort,Aleatorio,1000,758100
Insertion Sort,Repetido,1000,426100
Insertion Sort,Crescente,1000,4100
Insertion Sort,Decrescente,1000,1247200
Insertion Sort,Aleatorio,1000,733200
Insertion Sort,Repetido,1000,572500
Insertion Sort,Crescente,1000,5200
Insertion Sort,Decrescente,1000,1221000
Insertion Sort,Aleatorio,1000,529300
Insertion Sort,Repetido,1000,400800
Selection Sort,Crescente,1000,17740300
Selection Sort,Decrescente,1000,1746100
Selection Sort,Aleatorio,1000,1706600
Selection Sort,Repetido,1000,1737600
Selection Sort,Crescente,1000,1670700
Selection Sort,Decrescente,1000,1675800
Selection Sort,Aleatorio,1000,1662900
Selection Sort,Repetido,1000,1678100
Selection Sort,Crescente,1000,1662300
Selection Sort,Decrescente,1000,1673900
Selection Sort,Aleatorio,1000,1770100
Selection Sort,Repetido,1000,1692700
Selection Sort,Crescente,1000,1684400
Selection Sort,Decrescente,1000,1664100
Selection Sort,Aleatorio,1000,1685100
Selection Sort,Repetido,1000,1773200
Selection Sort,Crescente,1000,1742700
Selection Sort,Decrescente,1000,1688500
Selection Sort,Aleatorio,1000,1682400
Selection Sort,Repetido,1000,1696500
Selection Sort,Crescente,1000,1692100
Selection Sort,Decrescente,1000,1698800
Selection Sort,Aleatorio,1000,1676600
Selection Sort,Repetido,1000,1697400
Selection Sort,Crescente,1000,1696300
Selection Sort,Decrescente,1000,1696500
Selection Sort,Aleatorio,1000,1689300
Selection Sort,Repetido,1000,1688100
Selection Sort,Crescente,1000,1692600
Selection Sort,Decrescente,1000,1715200
Selection Sort,Aleatorio,1000,1686600
Selection Sort,Repetido,1000,1683300
Selection Sort,Crescente,1000,1686600
Selection Sort,Decrescente,1000,1687000
Selection Sort,Aleatorio,1000,1721900
Selection Sort,Repetido,1000,1698000
Selection Sort,Crescente,1000,1686200
Selection Sort,Decrescente,1000,1683200
Selection Sort,Aleatorio,1000,1682900
Selection Sort,Repetido,1000,1683300
Selection Sort,Crescente,1000,1689800
Selection Sort,Decrescente,1000,1689800
Selection Sort,Aleatorio,1000,1691700
Selection Sort,Repetido,1000,1693700
Selection Sort,Crescente,1000,1689300
Selection Sort,Decrescente,1000,1680000
Selection Sort,Aleatorio,1000,1695200
Selection Sort,Repetido,1000,1682700
Selection Sort,Crescente,1000,1681400
Selection Sort,Decrescente,1000,1674700
Selection Sort,Aleatorio,1000,1689300
Selection Sort,Repetido,1000,1688000
Selection Sort,Crescente,1000,1679500
Selection Sort,Decrescente,1000,1683000
Selection Sort,Aleatorio,1000,1684100
Selection Sort,Repetido,1000,1686100
Selection Sort,Crescente,1000,1676400
Selection Sort,Decrescente,1000,1677800
Selection Sort,Aleatorio,1000,1682400
Selection Sort,Repetido,1000,1676000
Selection Sort,Crescente,1000,1676700
Selection Sort,Decrescente,1000,1695300
Selection Sort,Aleatorio,1000,1681300
Selection Sort,Repetido,1000,1691400
Selection Sort,Crescente,1000,1681600
Selection Sort,Decrescente,1000,1678400
Selection Sort,Aleatorio,1000,1696700
Selection Sort,Repetido,1000,1690500
Selection Sort,Crescente,1000,1666200
Selection Sort,Decrescente,1000,1666100
Selection Sort,Aleatorio,1000,1663500
Selection Sort,Repetido,1000,1667800
Selection Sort,Crescente,1000,1671200
Selection Sort,Decrescente,1000,1674500
Selection Sort,Aleatorio,1000,1703500
Selection Sort,Repetido,1000,1679800
Selection Sort,Crescente,1000,1688800
Selection Sort,Decrescente,1000,1694700
Selection Sort,Aleatorio,1000,1689200
Selection Sort,Repetido,1000,1694100
Selection Sort,Crescente,1000,1689800
Selection Sort,Decrescente,1000,1693800
Selection Sort,Aleatorio,1000,1692000
Selection Sort,Repetido,1000,1685600
Selection Sort,Crescente,1000,1705400
Selection Sort,Decrescente,1000,1690200
Selection Sort,Aleatorio,1000,1685900
Selection Sort,Repetido,1000,1691400
Selection Sort,Crescente,1000,1697100
Selection Sort,Decrescente,1000,1772300
Selection Sort,Aleatorio,1000,1775700
Selection Sort,Repetido,1000,1793300
Selection Sort,Crescente,1000,1767800
Selection Sort,Decrescente,1000,1765600
Selection Sort,Aleatorio,1000,1785100
Selection Sort,Repetido,1000,1771300
Selection Sort,Crescente,1000,1768200
Selection Sort,Decrescente,1000,1751600
Selection Sort,Aleatorio,1000,2047600
Selection Sort,Repetido,1000,1802200
Selection Sort,Crescente,1000,1906500
Selection Sort,Decrescente,1000,1752200
Selection Sort,Aleatorio,1000,1707700
Selection Sort,Repetido,1000,1706100
Selection Sort,Crescente,1000,1685100
Selection Sort,Decrescente,1000,1682100
Selection Sort,Aleatorio,1000,1680700
Selection Sort,Repetido,1000,1688600
Selection Sort,Crescente,1000,1686000
Selection Sort,Decrescente,1000,1935200
Selection Sort,Aleatorio,1000,2064000
Selection Sort,Repetido,1000,1701100
Selection Sort,Crescente,1000,1694600
Selection Sort,Decrescente,1000,1687000
Selection Sort,Aleatorio,1000,1667700
Selection Sort,Repetido,1000,1665300
Selection Sort,Crescente,1000,1671500
Selection Sort,Decrescente,1000,1680000
Selection Sort,Aleatorio,1000,1693800
Selection Sort,Repetido,1000,1987800
Shell Sort,Crescente,1000,112700
Shell Sort,Decrescente,1000,1101100
Shell Sort,Aleatorio,1000,185700
Shell Sort,Repetido,1000,145400
Shell Sort,Crescente,1000,73900
Shell Sort,Decrescente,1000,114200
Shell Sort,Aleatorio,1000,185300
Shell Sort,Repetido,1000,139000
Shell Sort,Crescente,1000,73200
Shell Sort,Decrescente,1000,116300
Shell Sort,Aleatorio,1000,183100
Shell Sort,Repetido,1000,144600
Shell Sort,Crescente,1000,77800
Shell Sort,Decrescente,1000,115300
Shell Sort,Aleatorio,1000,189700
Shell Sort,Repetido,1000,140700
Shell Sort,Crescente,1000,73300
Shell Sort,Decrescente,1000,116000
Shell Sort,Aleatorio,1000,191300
Shell Sort,Repetido,1000,140100
Shell Sort,Crescente,1000,74800
Shell Sort,Decrescente,1000,113700
Shell Sort,Aleatorio,1000,183200
Shell Sort,Repetido,1000,141100
Shell Sort,Crescente,1000,73100
Shell Sort,Decrescente,1000,115900
Shell Sort,Aleatorio,1000,216300
Shell Sort,Repetido,1000,649000
Shell Sort,Crescente,1000,445200
Shell Sort,Decrescente,1000,640500
Shell Sort,Aleatorio,1000,822000
Shell Sort,Repetido,1000,601900
Shell Sort,Crescente,1000,433200
Shell Sort,Decrescente,1000,645600
Shell Sort,Aleatorio,1000,813100
Shell Sort,Repetido,1000,586200
Shell Sort,Crescente,1000,421700
Shell Sort,Decrescente,1000,641900
Shell Sort,Aleatorio,1000,789100
Shell Sort,Repetido,1000,594700
Shell Sort,Crescente,1000,424900
Shell Sort,Decrescente,1000,644300
Shell Sort,Aleatorio,1000,668000
Shell Sort,Repetido,1000,232300
Shell Sort,Crescente,1000,83600
Shell Sort,Decrescente,1000,167100
Shell Sort,Aleatorio,1000,296200
Shell Sort,Repetido,1000,239400
Shell Sort,Crescente,1000,87300
Shell Sort,Decrescente,1000,167200
Shell Sort,Aleatorio,1000,147800
Shell Sort,Repetido,1000,210200
Shell Sort,Crescente,1000,83200
Shell Sort,Decrescente,1000,273300
Shell Sort,Aleatorio,1000,142200
Shell Sort,Repetido,1000,209300
Shell Sort,Crescente,1000,86500
Shell Sort,Decrescente,1000,171000
Shell Sort,Aleatorio,1000,141600
Shell Sort,Repetido,1000,209700
Shell Sort,Crescente,1000,88200
Shell Sort,Decrescente,1000,167700
Shell Sort,Aleatorio,1000,143700
Shell Sort,Repetido,1000,207000
Shell Sort,Crescente,1000,83900
Shell Sort,Decrescente,1000,167500
Shell Sort,Aleatorio,1000,144200
Shell Sort,Repetido,1000,209900
Shell Sort,Crescente,1000,82600
Shell Sort,Decrescente,1000,169600
Shell Sort,Aleatorio,1000,140600
Shell Sort,Repetido,1000,206900
Shell Sort,Crescente,1000,85800
Shell Sort,Decrescente,1000,95700
Shell Sort,Aleatorio,1000,156100
Shell Sort,Repetido,1000,123800
Shell Sort,Crescente,1000,90000
Shell Sort,Decrescente,1000,91700
Shell Sort,Aleatorio,1000,141400
Shell Sort,Repetido,1000,125600
Shell Sort,Crescente,1000,84400
Shell Sort,Decrescente,1000,91100
Shell Sort,Aleatorio,1000,157100
Shell Sort,Repetido,1000,129600
Shell Sort,Crescente,1000,83900
Shell Sort,Decrescente,1000,89800
Shell Sort,Aleatorio,1000,141200
Shell Sort,Repetido,1000,121100
Shell Sort,Crescente,1000,85900
Shell Sort,Decrescente,1000,89600
Shell Sort,Aleatorio,1000,142500
Shell Sort,Repetido,1000,121400
Shell Sort,Crescente,1000,86100
Shell Sort,Decrescente,1000,90000
Shell Sort,Aleatorio,1000,140900
Shell Sort,Repetido,1000,123700
Shell Sort,Crescente,1000,83700
Shell Sort,Decrescente,1000,92500
Shell Sort,Aleatorio,1000,137800
Shell Sort,Repetido,1000,125200
Shell Sort,Crescente,1000,83300
Shell Sort,Decrescente,1000,89900
Shell Sort,Aleatorio,1000,139200
Shell Sort,Repetido,1000,120500
Shell Sort,Crescente,1000,83200
Shell Sort,Decrescente,1000,93000
Shell Sort,Aleatorio,1000,139200
Shell Sort,Repetido,1000,123700
Shell Sort,Crescente,1000,88800
Shell Sort,Decrescente,1000,91600
Shell Sort,Aleatorio,1000,136900
Shell Sort,Repetido,1000,122200
Shell Sort,Crescente,1000,83900
Shell Sort,Decrescente,1000,91600
Shell Sort,Aleatorio,1000,139100
Shell Sort,Repetido,1000,123600
Shell Sort,Crescente,1000,84900
Shell Sort,Decrescente,1000,95000
Shell Sort,Aleatorio,1000,137800
Shell Sort,Repetido,1000,123800
Heap Sort,Crescente,1000,1310400
Heap Sort,Decrescente,1000,1078100
Heap Sort,Aleatorio,1000,1150400
Heap Sort,Repetido,1000,737900
Heap Sort,Crescente,1000,1205600
Heap Sort,Decrescente,1000,1083500
Heap Sort,Aleatorio,1000,1371200
Heap Sort,Repetido,1000,829400
Heap Sort,Crescente,1000,1347900
Heap Sort,Decrescente,1000,1051700
Heap Sort,Aleatorio,1000,1150000
Heap Sort,Repetido,1000,735900
Heap Sort,Crescente,1000,1216800
Heap Sort,Decrescente,1000,1074700
Heap Sort,Aleatorio,1000,1160400
Heap Sort,Repetido,1000,754500
Heap Sort,Crescente,1000,1184300
Heap Sort,Decrescente,1000,91600
Heap Sort,Aleatorio,1000,117700
Heap Sort,Repetido,1000,74700
Heap Sort,Crescente,1000,96200
Heap Sort,Decrescente,1000,91600
Heap Sort,Aleatorio,1000,115000
Heap Sort,Repetido,1000,75900
Heap Sort,Crescente,1000,94200
Heap Sort,Decrescente,1000,96600
Heap Sort,Aleatorio,1000,111700
Heap Sort,Repetido,1000,72700
Heap Sort,Crescente,1000,94600
Heap Sort,Decrescente,1000,94100
Heap Sort,Aleatorio,1000,110200
Heap Sort,Repetido,1000,72800
Heap Sort,Crescente,1000,103800
Heap Sort,Decrescente,1000,90100
Heap Sort,Aleatorio,1000,113000
Heap Sort,Repetido,1000,72200
Heap Sort,Crescente,1000,99500
Heap Sort,Decrescente,1000,91100
Heap Sort,Aleatorio,1000,111500
Heap Sort,Repetido,1000,101500
Heap Sort,Crescente,1000,100000
Heap Sort,Decrescente,1000,89900
Heap Sort,Aleatorio,1000,111700
Heap Sort,Repetido,1000,75500
Heap Sort,Crescente,1000,93500
Heap Sort,Decrescente,1000,91400
Heap Sort,Aleatorio,1000,113100
Heap Sort,Repetido,1000,72400
Heap Sort,Crescente,1000,112700
Heap Sort,Decrescente,1000,89800
Heap Sort,Aleatorio,1000,114400
Heap Sort,Repetido,1000,72000
Heap Sort,Crescente,1000,95400
Heap Sort,Decrescente,1000,148400
Heap Sort,Aleatorio,1000,108900
Heap Sort,Repetido,1000,76800
Heap Sort,Crescente,1000,94000
Heap Sort,Decrescente,1000,89900
Heap Sort,Aleatorio,1000,111800
Heap Sort,Repetido,1000,72600
Heap Sort,Crescente,1000,93500
Heap Sort,Decrescente,1000,92200
Heap Sort,Aleatorio,1000,113700
Heap Sort,Repetido,1000,74300
Heap Sort,Crescente,1000,128100
Heap Sort,Decrescente,1000,88900
Heap Sort,Aleatorio,1000,109300
Heap Sort,Repetido,1000,72500
Heap Sort,Crescente,1000,96700
Heap Sort,Decrescente,1000,89300
Heap Sort,Aleatorio,1000,114100
Heap Sort,Repetido,1000,71300
Heap Sort,Crescente,1000,93600
Heap Sort,Decrescente,1000,93800
Heap Sort,Aleatorio,1000,109300
Heap Sort,Repetido,1000,111800
Heap Sort,Crescente,1000,103600
Heap Sort,Decrescente,1000,89200
Heap Sort,Aleatorio,1000,114000
Heap Sort,Repetido,1000,71100
Heap Sort,Crescente,1000,112500
Heap Sort,Decrescente,1000,90700
Heap Sort,Aleatorio,1000,114500
Heap Sort,Repetido,1000,71200
Heap Sort,Crescente,1000,93900
Heap Sort,Decrescente,1000,89300
Heap Sort,Aleatorio,1000,155600
Heap Sort,Repetido,1000,71400
Heap Sort,Crescente,1000,98200
Heap Sort,Decrescente,1000,91600
Heap Sort,Aleatorio,1000,114400
Heap Sort,Repetido,1000,93200
Heap Sort,Crescente,1000,95000
Heap Sort,Decrescente,1000,93800
Heap Sort,Aleatorio,1000,108800
Heap Sort,Repetido,1000,71100
Heap Sort,Crescente,1000,93100
Heap Sort,Decrescente,1000,135500
Heap Sort,Aleatorio,1000,111000
Heap Sort,Repetido,1000,80900
Heap Sort,Crescente,1000,93100
Heap Sort,Decrescente,1000,89100
Heap Sort,Aleatorio,1000,145000
Heap Sort,Repetido,1000,70800
Heap Sort,Crescente,1000,93300
Heap Sort,Decrescente,1000,191800
Heap Sort,Aleatorio,1000,180000
Heap Sort,Repetido,1000,132600
Heap Sort,Crescente,1000,156700
Heap Sort,Decrescente,1000,145600
Heap Sort,Aleatorio,1000,158000
Heap Sort,Repetido,1000,117300
Heap Sort,Crescente,1000,142800
Heap Sort,Decrescente,1000,133100
Heap Sort,Aleatorio,1000,156100
Heap Sort,Repetido,1000,116700
Heap Sort,Crescente,1000,141200
Heap Sort,Decrescente,1000,133300
Heap Sort,Aleatorio,1000,159500
Heap Sort,Repetido,1000,117800
Merge Sort,Crescente,1000,735400
Merge Sort,Decrescente,1000,578000
Merge Sort,Aleatorio,1000,723000
Merge Sort,Repetido,1000,712300
Merge Sort,Crescente,1000,564900
Merge Sort,Decrescente,1000,565700
Merge Sort,Aleatorio,1000,730200
Merge Sort,Repetido,1000,711400
Merge Sort,Crescente,1000,583500
Merge Sort,Decrescente,1000,597800
Merge Sort,Aleatorio,1000,708400
Merge Sort,Repetido,1000,699400
Merge Sort,Crescente,1000,560900
Merge Sort,Decrescente,1000,703800
Merge Sort,Aleatorio,1000,709500
Merge Sort,Repetido,1000,708900
Merge Sort,Crescente,1000,577800
Merge Sort,Decrescente,1000,572700
Merge Sort,Aleatorio,1000,701600
Merge Sort,Repetido,1000,694000
Merge Sort,Crescente,1000,556000
Merge Sort,Decrescente,1000,569600
Merge Sort,Aleatorio,1000,713200
Merge Sort,Repetido,1000,698500
Merge Sort,Crescente,1000,561800
Merge Sort,Decrescente,1000,551900
Merge Sort,Aleatorio,1000,720600
Merge Sort,Repetido,1000,712700
Merge Sort,Crescente,1000,571200
Merge Sort,Decrescente,1000,580100
Merge Sort,Aleatorio,1000,760900
Merge Sort,Repetido,1000,713400
Merge Sort,Crescente,1000,562600
Merge Sort,Decrescente,1000,563800
Merge Sort,Aleatorio,1000,719700
Merge Sort,Repetido,1000,711800
Merge Sort,Crescente,1000,558400
Merge Sort,Decrescente,1000,567700
Merge Sort,Aleatorio,1000,709800
Merge Sort,Repetido,1000,715400
Merge Sort,Crescente,1000,573900
Merge Sort,Decrescente,1000,578400
Merge Sort,Aleatorio,1000,711300
Merge Sort,Repetido,1000,719400
Merge Sort,Crescente,1000,559100
Merge Sort,Decrescente,1000,568600
Merge Sort,Aleatorio,1000,712200
Merge Sort,Repetido,1000,716600
Merge Sort,Crescente,1000,554200
Merge Sort,Decrescente,1000,553200
Merge Sort,Aleatorio,1000,708900
Merge Sort,Repetido,1000,700900
Merge Sort,Crescente,1000,549400
Merge Sort,Decrescente,1000,572100
Merge Sort,Aleatorio,1000,738200
Merge Sort,Repetido,1000,711600
Merge Sort,Crescente,1000,566900
Merge Sort,Decrescente,1000,569600
Merge Sort,Aleatorio,1000,720600
Merge Sort,Repetido,1000,756200
Merge Sort,Crescente,1000,554800
Merge Sort,Decrescente,1000,4710500
Merge Sort,Aleatorio,1000,693000
Merge Sort,Repetido,1000,697800
Merge Sort,Crescente,1000,560500
Merge Sort,Decrescente,1000,550600
Merge Sort,Aleatorio,1000,704600
Merge Sort,Repetido,1000,699100
Merge Sort,Crescente,1000,582200
Merge Sort,Decrescente,1000,566500
Merge Sort,Aleatorio,1000,716500
Merge Sort,Repetido,1000,770700
Merge Sort,Crescente,1000,566500
Merge Sort,Decrescente,1000,567200
Merge Sort,Aleatorio,1000,748300
Merge Sort,Repetido,1000,707900
Merge Sort,Crescente,1000,578000
Merge Sort,Decrescente,1000,572000
Merge Sort,Aleatorio,1000,737000
Merge Sort,Repetido,1000,734700
Merge Sort,Crescente,1000,572300
Merge Sort,Decrescente,1000,571500
Merge Sort,Aleatorio,1000,733900
Merge Sort,Repetido,1000,737900
Merge Sort,Crescente,1000,552900
Merge Sort,Decrescente,1000,539500
Merge Sort,Aleatorio,1000,702000
Merge Sort,Repetido,1000,692300
Merge Sort,Crescente,1000,553000
Merge Sort,Decrescente,1000,542800
Merge Sort,Aleatorio,1000,712800
Merge Sort,Repetido,1000,727100
Merge Sort,Crescente,1000,568000
Merge Sort,Decrescente,1000,567000
Merge Sort,Aleatorio,1000,755700
Merge Sort,Repetido,1000,711300
Merge Sort,Crescente,1000,562200
Merge Sort,Decrescente,1000,546500
Merge Sort,Aleatorio,1000,704800
Merge Sort,Repetido,1000,1159700
Merge Sort,Crescente,1000,548500
Merge Sort,Decrescente,1000,555000
Merge Sort,Aleatorio,1000,704600
Merge Sort,Repetido,1000,682900
Merge Sort,Crescente,1000,568800
Merge Sort,Decrescente,1000,575400
Merge Sort,Aleatorio,1000,724300
Merge Sort,Repetido,1000,729000
Merge Sort,Crescente,1000,581500
Merge Sort,Decrescente,1000,550900
Merge Sort,Aleatorio,1000,688200
Merge Sort,Repetido,1000,692700
Merge Sort,Crescente,1000,543300
Merge Sort,Decrescente,1000,547900
Merge Sort,Aleatorio,1000,690100
Merge Sort,Repetido,1000,681500
Merge Sort,Crescente,1000,551500
Merge Sort,Decrescente,1000,551700
Merge Sort,Aleatorio,1000,696600
Merge Sort,Repetido,1000,674800
Bubble Sort,Crescente,10000,134657400
Bubble Sort,Decrescente,10000,189490500
Bubble Sort,Aleatorio,10000,347851500
Bubble Sort,Repetido,10000,193767000
Bubble Sort,Crescente,10000,134229700
Bubble Sort,Decrescente,10000,188662300
Bubble Sort,Aleatorio,10000,348543700
Bubble Sort,Repetido,10000,193704900
Bubble Sort,Crescente,10000,134023900
Bubble Sort,Decrescente,10000,189937200
Bubble Sort,Aleatorio,10000,345496100
Bubble Sort,Repetido,10000,193438300
Bubble Sort,Crescente,10000,133620700
Bubble Sort,Decrescente,10000,188708600
Bubble Sort,Aleatorio,10000,349562700
Bubble Sort,Repetido,10000,193141600
Bubble Sort,Crescente,10000,132720600
Bubble Sort,Decrescente,10000,188731900
Bubble Sort,Aleatorio,10000,345220700
Bubble Sort,Repetido,10000,196149300
Bubble Sort,Crescente,10000,133863700
Bubble Sort,Decrescente,10000,192083600
Bubble Sort,Aleatorio,10000,344043200
Bubble Sort,Repetido,10000,193415500
Bubble Sort,Crescente,10000,134281000
Bubble Sort,Decrescente,10000,188839900
Bubble Sort,Aleatorio,10000,344766600
Bubble Sort,Repetido,10000,194628000
Bubble Sort,Crescente,10000,133112500
Bubble Sort,Decrescente,10000,189860500
Bubble Sort,Aleatorio,10000,343504600
Bubble Sort,Repetido,10000,194344100
Bubble Sort,Crescente,10000,133694700
Bubble Sort,Decrescente,10000,189844300
Bubble Sort,Aleatorio,10000,345214000
Bubble Sort,Repetido,10000,193801700
Bubble Sort,Crescente,10000,134532000
Bubble Sort,Decrescente,10000,189660800
Bubble Sort,Aleatorio,10000,344611200
Bubble Sort,Repetido,10000,194422100
Bubble Sort,Crescente,10000,134936800
Bubble Sort,Decrescente,10000,189874000
Bubble Sort,Aleatorio,10000,344760800
Bubble Sort,Repetido,10000,194360100
Bubble Sort,Crescente,10000,133929500
Bubble Sort,Decrescente,10000,211350200
Bubble Sort,Aleatorio,10000,356595800
Bubble Sort,Repetido,10000,194470400
Bubble Sort,Crescente,10000,131944500
Bubble Sort,Decrescente,10000,211330800
Bubble Sort,Aleatorio,10000,355611300
Bubble Sort,Repetido,10000,194323200
Bubble Sort,Crescente,10000,133747700
Bubble Sort,Decrescente,10000,211295800
Bubble Sort,Aleatorio,10000,355654800
Bubble Sort,Repetido,10000,193900300
Bubble Sort,Crescente,10000,133941800
Bubble Sort,Decrescente,10000,212786200
Bubble Sort,Aleatorio,10000,357514200
Bubble Sort,Repetido,10000,193931700
Bubble Sort,Crescente,10000,135681100
Bubble Sort,Decrescente,10000,209639800
Bubble Sort,Aleatorio,10000,356411600
Bubble Sort,Repetido,10000,194392900
Bubble Sort,Crescente,10000,133303000
Bubble Sort,Decrescente,10000,211274900
Bubble Sort,Aleatorio,10000,355846000
Bubble Sort,Repetido,10000,193657500
Bubble Sort,Crescente,10000,133817100
Bubble Sort,Decrescente,10000,211002900
Bubble Sort,Aleatorio,10000,355740300
Bubble Sort,Repetido,10000,194078500
Bubble Sort,Crescente,10000,134555800
Bubble Sort,Decrescente,10000,211246600
Bubble Sort,Aleatorio,10000,357816400
Bubble Sort,Repetido,10000,194334800
Bubble Sort,Crescente,10000,134540500
Bubble Sort,Decrescente,10000,211113400
Bubble Sort,Aleatorio,10000,356296100
Bubble Sort,Repetido,10000,193870700
Bubble Sort,Crescente,10000,135824300
Bubble Sort,Decrescente,10000,209697800
Bubble Sort,Aleatorio,10000,356465000
Bubble Sort,Repetido,10000,193798700
Bubble Sort,Crescente,10000,133640600
Bubble Sort,Decrescente,10000,209651100
Bubble Sort,Aleatorio,10000,355535800
Bubble Sort,Repetido,10000,194067900
Bubble Sort,Crescente,10000,134080500
Bubble Sort,Decrescente,10000,211191800
Bubble Sort,Aleatorio,10000,355895700
Bubble Sort,Repetido,10000,194586400
Bubble Sort,Crescente,10000,134411100
Bubble Sort,Decrescente,10000,209722800
Bubble Sort,Aleatorio,10000,356056400
Bubble Sort,Repetido,10000,193592600
Bubble Sort,Crescente,10000,134012600
Bubble Sort,Decrescente,10000,209652700
Bubble Sort,Aleatorio,10000,356007400
Bubble Sort,Repetido,10000,194105400
Bubble Sort,Crescente,10000,133862600
Bubble Sort,Decrescente,10000,211946100
Bubble Sort,Aleatorio,10000,356648700
Bubble Sort,Repetido,10000,194365100
Bubble Sort,Crescente,10000,134004900
Bubble Sort,Decrescente,10000,213067300
Bubble Sort,Aleatorio,10000,355641000
Bubble Sort,Repetido,10000,194382000
Bubble Sort,Crescente,10000,133713600
Bubble Sort,Decrescente,10000,211256600
Bubble Sort,Aleatorio,10000,355692200
Bubble Sort,Repetido,10000,194201400
Bubble Sort,Crescente,10000,131589300
Bubble Sort,Decrescente,10000,211153200
Bubble Sort,Aleatorio,10000,355817700
Bubble Sort,Repetido,10000,194112900
Bubble Sort,Crescente,10000,131966600
Bubble Sort,Decrescente,10000,211058100
Bubble Sort,Aleatorio,10000,355336600
Bubble Sort,Repetido,10000,194509100
Insertion Sort,Crescente,10000,40800
