Algoritmo,Tipo de Vetor,Tamanho,Tempo (ns)
Merge Sort,Aleatorio,1000,718100
Merge Sort,Aleatorio,1000,667300
Merge Sort,Aleatorio,1000,657900
Merge Sort,Aleatorio,1000,653100
Merge Sort,Aleatorio,1000,660300
Merge Sort,Aleatorio,1000,660800
Merge Sort,Aleatorio,1000,665600
Merge Sort,Aleatorio,1000,659500
Merge Sort,Aleatorio,1000,671000
Merge Sort,Aleatorio,1000,821300
Merge Sort,Aleatorio,1000,664800
Merge Sort,Aleatorio,1000,678500
Merge Sort,Aleatorio,1000,715200
Merge Sort,Aleatorio,1000,809000
Merge Sort,Aleatorio,1000,799600
Merge Sort,Aleatorio,1000,814100
Merge Sort,Aleatorio,1000,838600
Merge Sort,Aleatorio,1000,822600
Merge Sort,Aleatorio,1000,847400
Merge Sort,Aleatorio,1000,812300
Merge Sort,Aleatorio,1000,668700
Merge Sort,Aleatorio,1000,658100
Merge Sort,Aleatorio,1000,765700
Merge Sort,Aleatorio,1000,840800
Merge Sort,Aleatorio,1000,796900
Merge Sort,Aleatorio,1000,768300
Merge Sort,Aleatorio,1000,650800
Quick Sort,Aleatorio,1000,675100
Quick Sort,Aleatorio,1000,600700
Quick Sort,Aleatorio,1000,579300
Quick Sort,Aleatorio,1000,660300
Quick Sort,Aleatorio,1000,644700
Quick Sort,Aleatorio,1000,709800
Quick Sort,Aleatorio,1000,693600
Quick Sort,Aleatorio,1000,708900
Quick Sort,Aleatorio,1000,714700
Quick Sort,Aleatorio,1000,865300
Quick Sort,Aleatorio,1000,547600
Quick Sort,Aleatorio,1000,551100
Quick Sort,Aleatorio,1000,552000
Quick Sort,Aleatorio,1000,547300
Quick Sort,Aleatorio,1000,559900
Quick Sort,Aleatorio,1000,564500
Quick Sort,Aleatorio,1000,564600
Quick Sort,Aleatorio,1000,564600
Quick Sort,Aleatorio,1000,561800
Quick Sort,Aleatorio,1000,572000
Quick Sort,Aleatorio,1000,563700
Quick Sort,Aleatorio,1000,586000
Quick Sort,Aleatorio,1000,562900
Quick Sort,Aleatorio,1000,557700
Quick Sort,Aleatorio,1000,818300
Quick Sort,Aleatorio,1000,553200
Quick Sort,Aleatorio,1000,551600
Quick Sort,Aleatorio,1000,556400
Quick Sort,Aleatorio,1000,553400
Quick Sort,Aleatorio,1000,892600
Counting Sort,Aleatorio,1000,977400
Counting Sort,Aleatorio,1000,454800
Counting Sort,Aleatorio,1000,274700
Counting Sort,Aleatorio,1000,221400
Counting Sort,Aleatorio,1000,251700
Counting Sort,Aleatorio,1000,241100
Counting Sort,Aleatorio,1000,354100
Counting Sort,Aleatorio,1000,273900
Counting Sort,Aleatorio,1000,243600
Counting Sort,Aleatorio,1000,292300
Counting Sort,Aleatorio,1000,318300
Counting Sort,Aleatorio,1000,325800
Counting Sort,Aleatorio,1000,254300
Counting Sort,Aleatorio,1000,215600
Counting Sort,Aleatorio,1000,221500
Counting Sort,Aleatorio,1000,217700
Counting Sort,Aleatorio,1000,216300
Counting Sort,Aleatorio,1000,226300
Counting Sort,Aleatorio,1000,216700
Counting Sort,Aleatorio,1000,227400
Counting Sort,Aleatorio,1000,216900
Counting Sort,Aleatorio,1000,223700
Counting Sort,Aleatorio,1000,182300
Counting Sort,Aleatorio,1000,216000
Counting Sort,Aleatorio,1000,241400
Counting Sort,Aleatorio,1000,249800
Counting Sort,Aleatorio,1000,252300
Counting Sort,Aleatorio,1000,223300
Counting Sort,Aleatorio,1000,179200
Counting Sort,Aleatorio,1000,155500
Radix Sort,Aleatorio,1000,390000
Radix Sort,Aleatorio,1000,325700
Radix Sort,Aleatorio,1000,325400
Radix Sort,Aleatorio,1000,214600
Radix Sort,Aleatorio,1000,215200
Radix Sort,Aleatorio,1000,193600
Radix Sort,Aleatorio,1000,207600
Radix Sort,Aleatorio,1000,193300
Radix Sort,Aleatorio,1000,199300
Radix Sort,Aleatorio,1000,225500
Radix Sort,Aleatorio,1000,236900
Radix Sort,Aleatorio,1000,224100
Radix Sort,Aleatorio,1000,234200
Radix Sort,Aleatorio,1000,223400
Radix Sort,Aleatorio,1000,203000
Radix Sort,Aleatorio,1000,206200
Radix Sort,Aleatorio,1000,208300
Radix Sort,Aleatorio,1000,162400
Radix Sort,Aleatorio,1000,190600
Radix Sort,Aleatorio,1000,214900
Radix Sort,Aleatorio,1000,221400
Radix Sort,Aleatorio,1000,255300
Radix Sort,Aleatorio,1000,215500
Radix Sort,Aleatorio,1000,226500
Radix Sort,Aleatorio,1000,189000
Radix Sort,Aleatorio,1000,106800
Radix Sort,Aleatorio,1000,117100
Radix Sort,Aleatorio,1000,118400
Radix Sort,Aleatorio,1000,121900
Radix Sort,Aleatorio,1000,122700
Bucket Sort,Aleatorio,1000,872200
Bucket Sort,Aleatorio,1000,747700
Bucket Sort,Aleatorio,1000,726200
Bucket Sort,Aleatorio,1000,678700
Bucket Sort,Aleatorio,1000,508400
Bucket Sort,Aleatorio,1000,534000
Bucket Sort,Aleatorio,1000,652600
Bucket Sort,Aleatorio,1000,643500
Bucket Sort,Aleatorio,1000,688900
Bucket Sort,Aleatorio,1000,675300
Bucket Sort,Aleatorio,1000,693300
Bucket Sort,Aleatorio,1000,708700
Bucket Sort,Aleatorio,1000,521400
Bucket Sort,Aleatorio,1000,509100
Bucket Sort,Aleatorio,1000,370700
Bucket Sort,Aleatorio,1000,368000
Bucket Sort,Aleatorio,1000,319300
Bucket Sort,Aleatorio,1000,351300
Bucket Sort,Aleatorio,1000,354400
Bucket Sort,Aleatorio,1000,379000
Bucket Sort,Aleatorio,1000,337100
Bucket Sort,Aleatorio,1000,347500
Bucket Sort,Aleatorio,1000,225400
Bucket Sort,Aleatorio,1000,237600
Bucket Sort,Aleatorio,1000,321200
Bucket Sort,Aleatorio,1000,306300
Bucket Sort,Aleatorio,1000,324700
Bucket Sort,Aleatorio,1000,319000
Bucket Sort,Aleatorio,1000,264800
Bucket Sort,Aleatorio,1000,257500
